centre_No,centre_name_eng,cand_no,Sex,ccode,subject,grade
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,30,M,MV6050030,Dhivehi,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,30,M,MV6050030,Islam,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,31,F,MV6050031,Dhivehi,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,31,F,MV6050031,Islam,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,32,M,MV6050032,Dhivehi,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,32,M,MV6050032,Islam,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,33,M,MV6050033,Dhivehi,C
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,33,M,MV6050033,Islam,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,34,M,MV6050034,Dhivehi,A
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,34,M,MV6050034,Islam,A
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,35,M,MV6050035,Dhivehi,D
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,35,M,MV6050035,Islam,C
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,36,M,MV6050036,Dhivehi,C
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,36,M,MV6050036,Islam,C
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,37,M,MV6050037,Dhivehi,D
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,37,M,MV6050037,Islam,C
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,38,M,MV6050038,Dhivehi,D
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,38,M,MV6050038,Islam,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,39,M,MV6050039,Dhivehi,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,39,M,MV6050039,Islam,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,40,M,MV6050040,Dhivehi,B
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,40,M,MV6050040,Islam,A
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,41,M,MV6050041,Dhivehi,A
MV605,GAAFU ALIFU ATOLL EDUCATION CENTRE,41,M,MV6050041,Islam,A*
MV606,GAAFU ALIFU ATOLL SCHOOL ,1,M,MV6060001,Dhivehi,X
MV606,GAAFU ALIFU ATOLL SCHOOL ,1,M,MV6060001,Islam,X
MV606,GAAFU ALIFU ATOLL SCHOOL ,2,F,MV6060002,Dhivehi,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,2,F,MV6060002,Islam,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,3,F,MV6060003,Dhivehi,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,3,F,MV6060003,Islam,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,4,F,MV6060004,Dhivehi,B
MV606,GAAFU ALIFU ATOLL SCHOOL ,4,F,MV6060004,Islam,B
MV606,GAAFU ALIFU ATOLL SCHOOL ,5,F,MV6060005,Dhivehi,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,5,F,MV6060005,Islam,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,6,F,MV6060006,Dhivehi,B
MV606,GAAFU ALIFU ATOLL SCHOOL ,6,F,MV6060006,Islam,B
MV606,GAAFU ALIFU ATOLL SCHOOL ,7,F,MV6060007,Dhivehi,A
MV606,GAAFU ALIFU ATOLL SCHOOL ,7,F,MV6060007,Islam,B
MV606,GAAFU ALIFU ATOLL SCHOOL ,8,F,MV6060008,Dhivehi,B
MV606,GAAFU ALIFU ATOLL SCHOOL ,8,F,MV6060008,Islam,C
MV606,GAAFU ALIFU ATOLL SCHOOL ,9,M,MV6060009,Dhivehi,D
MV606,GAAFU ALIFU ATOLL SCHOOL ,9,M,MV6060009,Islam,D
MV606,GAAFU ALIFU ATOLL SCHOOL ,11,M,MV6060011,Dhivehi,U
MV606,GAAFU ALIFU ATOLL SCHOOL ,11,M,MV6060011,Islam,U
MV606,GAAFU ALIFU ATOLL SCHOOL ,12,M,MV6060012,Dhivehi,E
MV606,GAAFU ALIFU ATOLL SCHOOL ,12,M,MV6060012,Islam,D
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,1,M,MV6070001,Dhivehi,U
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,2,M,MV6070002,Islam,U
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,3,M,MV6070003,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,3,M,MV6070003,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,4,F,MV6070004,Dhivehi,A*
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,4,F,MV6070004,Islam,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,5,M,MV6070005,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,5,M,MV6070005,Islam,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,6,M,MV6070006,Dhivehi,D
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,6,M,MV6070006,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,7,M,MV6070007,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,7,M,MV6070007,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,8,M,MV6070008,Dhivehi,U
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,8,M,MV6070008,Islam,D
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,9,M,MV6070009,Dhivehi,D
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,9,M,MV6070009,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,10,M,MV6070010,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,10,M,MV6070010,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,11,M,MV6070011,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,11,M,MV6070011,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,12,F,MV6070012,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,12,F,MV6070012,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,13,F,MV6070013,Dhivehi,A*
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,13,F,MV6070013,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,14,F,MV6070014,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,14,F,MV6070014,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,15,F,MV6070015,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,15,F,MV6070015,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,16,F,MV6070016,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,16,F,MV6070016,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,17,F,MV6070017,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,17,F,MV6070017,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,18,F,MV6070018,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,18,F,MV6070018,Islam,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,19,F,MV6070019,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,19,F,MV6070019,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,20,F,MV6070020,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,20,F,MV6070020,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,21,F,MV6070021,Dhivehi,D
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,21,F,MV6070021,Islam,D
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,22,F,MV6070022,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,22,F,MV6070022,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,23,F,MV6070023,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,23,F,MV6070023,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,24,F,MV6070024,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,24,F,MV6070024,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,25,F,MV6070025,Dhivehi,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,25,F,MV6070025,Islam,A
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,27,F,MV6070027,Dhivehi,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,27,F,MV6070027,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,28,F,MV6070028,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,28,F,MV6070028,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,29,M,MV6070029,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,29,M,MV6070029,Islam,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,30,M,MV6070030,Dhivehi,U
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,30,M,MV6070030,Islam,E
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,31,M,MV6070031,Dhivehi,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,31,M,MV6070031,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,32,F,MV6070032,Dhivehi,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,32,F,MV6070032,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,33,F,MV6070033,Dhivehi,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,33,F,MV6070033,Islam,C
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,34,F,MV6070034,Dhivehi,B
MV607,GAAFU DHAALU ATOLL EDUCATION CENTRE,34,F,MV6070034,Islam,C
